,CENSUS_TRACT,TOT_POP,TOT_H,TOT_WA,TOT_BA,TOT_IA,TOT_AA,TOT_NA,TOT_OTHER,TOT_TOM,TOT_18+,TOT_H_18+,TOT_WA_18+,TOT_BA_18+,TOT_IA_18+,TOT_AA_18+,TOT_NA_18+,TOT_OTHER_18+,TOT_TOM_18+,TOT_HOUSE_UNITS,OCC_HOUSE_UNITS,VAC_HOUSE_UNITS,TOT_MED_AGE,PCT_M,M_MED_AGE,PCT_F,F_MED_AGE,AVG_HOUSE_SIZE,AVG_FAM_SIZE,HOME_VAC_RATE,RENT_VAC_RATE,PCT_OCC_OWNER,AVG_H_SIZE_OWNER,PCT_OCC_RENTER,AVG_H_SIZE_RENTER,PCT_LABOR,PCT_EMP,PCT_UNEMP,MHI_TOT,MHI_WA,MHI_BA,MHI_AA,MHI_H,TOT_FAM,PCT_FAM_POV,TOT_FAM_MARRIED,PCT_FAM_MARRIED_POV,TOT_FAM_F_ONLY,PCT_FAM_F_ONLY_POV,POV_RATE_NO_GED,POV_RATE_GED,POV_RATE_SOME_COL,POV_RATE_BACH_PLUS,MHI_OTHER,PCT_TOT_POP,PCT_H,PCT_WA,PCT_BA,PCT_AA,PCT_OTHER,PCT_TOT_POP_18,PCT_H_18,PCT_WA_18,PCT_BA_18,PCT_AA_18,PCT_OTHER_18,PCT_OCC_HOUSE,PCT_VAC_HOUSE,PCT_FAM,PCT_FAM_MARRIED,PCT_FAM_F_ONLY
26,12001001604,7644,1083,5024,894,13,431,7,17,175,7146,1028,4736,818,12,390,6,16,140,3929,3536,393,23.2,48.8,23.7,51.2,22.8,2.13,2.56,4.3,8.8,22.8,2.01,77.2,2.16,62.1,60.0,3.3,21073.0,25000.0,15254.0,0.0,17147.0,842,22.2,521,3.1,136,69.1,25.5,15.7,16.0,10.9,25000.0,0.040656741471737874,14.167974882260598,65.72475143903715,11.695447409733124,5.638409209837781,2.773417059131345,0.048286331866566744,14.385670305065771,66.27483907080884,11.446963336132102,5.4575986565911,2.434928631402183,89.9974548231102,10.002545176889793,11.015175300889586,6.815803244374672,1.7791732077446363
27,12001001701,5895,521,3974,1054,14,192,4,15,121,4854,389,3465,739,10,171,4,7,69,3042,2645,397,34.3,47.3,30.7,52.7,38.7,2.21,2.87,0.9,19.8,48.0,2.31,52.0,2.12,65.3,62.2,4.7,42477.0,44872.0,21677.0,60227.0,31302.0,1196,13.0,845,2.2,312,43.9,66.0,18.6,12.0,2.4,31645.0,0.031354198191508996,8.837998303647158,67.41306191687872,17.879558948261238,3.2569974554707377,2.6123833757421546,0.03279902811087531,8.014009064688917,71.38442521631644,15.224557066337042,3.522867737948084,1.8541409147095178,86.94937541091387,13.050624589086127,20.28837998303647,14.334181509754028,5.292620865139949
28,12001001702,4736,298,3900,287,3,149,4,19,76,3949,241,3310,210,3,127,4,12,42,2163,2039,124,47.8,47.1,44.3,52.9,50.6,2.28,2.76,2.0,5.4,81.4,2.3,18.6,2.22,58.7,57.2,2.6,66908.0,73056.0,45847.0,142885.0,29674.0,1242,3.9,1046,1.5,166,19.9,30.8,22.8,6.2,4.8,0.0,0.0251897341195906,6.29222972972973,82.34797297297297,6.059966216216217,3.146114864864865,2.1537162162162162,0.02668384054590989,6.102810838186882,83.81868827551278,5.317801975183591,3.2160040516586474,1.5446948594580907,94.26722145168746,5.732778548312529,26.22466216216216,22.08614864864865,3.505067567567568
29,12001001801,7489,483,5616,1142,29,77,8,14,120,5794,333,4441,841,24,66,7,9,73,3233,2949,284,43.4,49.7,41.9,50.3,44.9,2.54,2.98,2.2,8.4,80.8,2.53,19.2,2.58,67.3,63.5,5.6,48056.0,50459.0,29150.0,83190.0,12355.0,1851,11.1,1276,4.2,378,29.9,33.3,9.5,8.9,8.1,46862.0,0.03983233083226648,6.4494592068366945,74.98998531179063,15.249031913473093,1.0281746561623715,2.2833489117372143,0.0391507146424416,5.747324818778046,76.64825681739731,14.515015533310322,1.1391094235415948,1.9502934069727302,91.21558923600371,8.784410763996288,24.71625050073441,17.03832287354787,5.047402857524369
30,12001001802,2937,170,1744,936,14,23,0,6,44,2247,110,1455,628,12,17,0,4,21,1342,1224,118,42.5,46.9,40.4,53.1,44.0,2.4,2.99,3.4,10.7,79.5,2.33,20.5,2.64,69.2,62.2,10.1,35878.0,35455.0,36300.0,0.0,36315.0,680,17.4,455,3.5,168,60.7,7.4,20.8,22.4,16.6,36688.0,0.01562125192340321,5.788219271365339,59.38032005447735,31.869254341164456,0.7831120190670752,2.1790943139257744,0.015183233655776025,4.895416110369381,64.75300400534046,27.948375611927013,0.7565643079661771,1.6466399643969738,91.20715350223547,8.79284649776453,23.152877085461355,15.491998638066054,5.720122574055159
31,12001001803,6358,505,4038,1378,16,274,2,25,120,4951,371,3323,962,13,204,1,16,61,2936,2734,202,40.7,45.2,37.6,54.8,42.9,2.32,2.92,2.1,10.7,77.2,2.28,22.8,2.45,64.9,61.2,5.6,41903.0,45930.0,28796.0,24659.0,33750.0,1551,2.5,1148,0.0,253,5.1,31.6,6.8,4.9,1.9,88688.90948298441,0.03381679255328485,7.942749292230261,63.51053790500158,21.673482227115446,4.3095312991506765,2.5636992765020445,0.0334544681040263,7.493435669561705,67.1177539890931,19.430418097354067,4.1203797212684306,1.8380125227226822,93.11989100817438,6.8801089918256135,24.39446366782007,18.055992450456117,3.9792387543252596
32,12001001805,1482,78,1081,270,3,29,0,2,19,1106,59,829,185,3,22,0,0,8,600,560,40,43.0,46.9,42.8,53.1,43.2,2.65,3.01,1.6,15.2,88.2,2.54,11.8,3.44,61.2,55.6,9.2,63750.0,76958.0,58010.0,54464.0,0.0,464,2.2,379,0.0,85,11.8,37.5,11.9,11.4,0.0,0.0,0.007882429469010403,5.263157894736842,72.94197031039135,18.218623481781375,1.9568151147098516,1.6194331983805668,0.007473367344587575,5.334538878842676,74.95479204339965,16.726943942133815,1.9891500904159132,0.9945750452079566,93.33333333333333,6.666666666666667,31.309041835357625,25.573549257759787,5.7354925775978405
33,12001001806,8675,621,6855,892,33,97,10,16,151,6639,411,5400,637,25,73,8,7,78,3843,3411,432,40.4,48.4,39.5,51.6,41.3,2.54,2.96,3.4,16.2,76.3,2.54,23.7,2.54,66.8,63.2,5.4,52596.0,60439.0,22097.0,0.0,26000.0,2713,8.7,2114,4.3,447,21.3,25.2,17.3,7.1,2.8,45324.057699145254,0.04614040191880246,7.1585014409221905,79.02017291066282,10.282420749279538,1.1181556195965419,2.420749279538905,0.04486047540751981,6.190691369182106,81.33755083596927,9.59481849676156,1.099563187226992,1.7773761108600694,88.75878220140515,11.241217798594848,31.27377521613833,24.368876080691642,5.152737752161383
34,12001001811,6170,503,4503,497,8,500,1,15,143,5085,366,3845,381,6,385,1,9,92,3201,2929,272,36.7,46.6,35.3,53.4,38.0,2.11,2.74,1.7,10.9,45.4,2.45,54.6,1.82,68.8,67.1,2.3,58836.0,67750.0,30270.0,100481.0,68889.0,1658,6.1,1293,3.8,311,16.7,0.0,8.5,12.1,3.7,59615.22653637802,0.03281686222928083,8.152350081037277,72.98217179902755,8.055105348460291,8.103727714748784,2.706645056726094,0.034359921290441076,7.1976401179941005,75.61455260570304,7.492625368731563,7.571288102261553,2.1238938053097343,91.50265542018118,8.497344579818806,26.871961102106965,20.956239870340358,5.040518638573744
35,12001001813,2662,146,2191,100,3,152,0,3,67,2108,99,1781,74,1,116,0,2,35,1176,1124,52,46.3,47.6,43.5,52.4,47.6,2.37,2.83,2.3,6.2,91.9,2.35,8.1,2.6,68.0,65.0,4.4,84073.0,83911.0,0.0,142986.0,59567.0,795,1.5,659,0.0,121,9.9,31.6,0.0,3.6,1.0,0.0,0.014158587885631374,5.484598046581517,82.30653643876784,3.7565740045078884,5.709992486851991,2.7422990232907587,0.014243994902703987,4.696394686907021,84.4876660341556,3.510436432637571,5.502846299810247,1.8026565464895636,95.578231292517,4.421768707482993,29.86476333583772,24.75582268970699,4.545454545454546
36,12001001814,2625,159,2188,153,9,88,0,2,26,2100,109,1812,98,6,67,0,1,7,1230,1132,98,44.0,46.6,42.9,53.4,45.0,2.32,2.73,3.5,12.9,87.0,2.3,13.0,2.45,72.0,69.8,0.0,82277.0,82652.0,0.0,0.0,0.0,424,0.0,424,0.0,0,0.0,0.0,6.3,3.3,3.2,0.0,0.013961793087822073,6.057142857142858,83.35238095238095,5.828571428571429,3.3523809523809525,1.4095238095238094,0.01418993799605236,5.190476190476191,86.28571428571429,4.666666666666667,3.1904761904761907,0.6666666666666667,92.03252032520325,7.967479674796748,16.152380952380952,16.152380952380952,0.0
37,12001001902,3316,162,1092,1895,7,77,1,6,76,2443,106,1004,1241,6,50,1,3,32,1271,1048,223,31.2,48.9,30.7,51.1,31.6,2.36,3.09,5.7,22.8,42.7,2.17,57.3,2.5,37.9,34.4,9.3,27488.0,38359.0,26189.0,0.0,0.0,651,31.0,211,4.3,378,51.1,80.1,23.6,14.8,6.3,0.0,0.01763706890636876,4.8854041013269,32.93124246079614,57.14716525934861,2.3220747889022917,2.714113389626055,0.016507627868740913,4.338927548096602,41.09701187065084,50.79819893573475,2.046663937781416,1.7191977077363898,82.45476003147128,17.545239968528715,19.63208685162847,6.363088057901085,11.399276236429433
38,12001001907,2621,65,2234,222,17,11,2,4,66,2125,41,1863,159,16,9,2,1,34,1366,1114,252,48.5,49.7,47.6,50.3,49.6,2.35,2.82,2.5,7.7,83.8,2.32,16.2,2.5,64.2,60.8,5.2,63273.0,59355.0,82818.0,0.0,0.0,771,3.0,621,1.6,84,15.5,18.6,10.4,2.4,1.5,0.0,0.01394051797454539,2.479969477298741,85.23464326592904,8.470049599389547,0.4196871423120946,3.3956505150705834,0.014358865829338697,1.9294117647058822,87.67058823529412,7.482352941176471,0.4235294117647058,2.4941176470588236,81.55197657393852,18.448023426061493,29.41625333842045,23.693246852346434,3.2048836322014496
39,12001001908,4698,117,3316,1135,10,31,2,17,70,3752,83,2763,835,10,26,2,4,29,2258,1926,332,43.9,49.7,43.2,50.3,44.6,2.44,2.99,2.1,8.8,81.4,2.45,18.6,2.38,61.6,58.8,4.6,46308.0,46192.0,35789.0,0.0,0.0,1247,8.7,896,7.9,229,13.5,23.8,3.4,8.0,4.9,83372.0,0.02498762054346213,2.490421455938697,70.58322690506598,24.15921668795232,0.6598552575564071,2.10727969348659,0.02535268921961355,2.2121535181236673,73.64072494669509,22.254797441364605,0.6929637526652452,1.199360341151386,85.29672276350753,14.70327723649247,26.543209876543212,19.07194550872712,4.874414644529587
40,12001002000,5657,178,4260,1081,15,17,6,6,94,4588,127,3544,827,11,11,2,3,63,2796,2346,450,47.0,50.6,45.6,49.4,48.1,2.41,2.92,3.1,12.8,82.5,2.4,17.5,2.44,59.6,48.8,17.6,37917.0,35525.0,50417.0,0.0,22000.0,1244,11.7,1005,2.8,187,61.0,34.4,15.3,6.1,8.3,51123.818425588965,0.03008832895154646,3.146544104649107,75.30493194272583,19.109068410818455,0.3005126392080608,2.1389429025985502,0.031001635964708677,2.768090671316478,77.24498692240628,18.025283347863994,0.23975588491717525,1.7218831734960767,83.90557939914163,16.09442060085837,21.990454304401627,17.76560014141771,3.3056390312886688
41,12001002101,1838,53,1453,270,5,24,1,2,30,1572,42,1267,216,5,20,1,0,21,981,852,129,51.8,50.5,51.8,49.5,51.8,2.16,2.66,1.8,18.0,80.9,2.22,19.1,1.9,68.6,64.3,6.3,54214.0,65859.0,34750.0,0.0,28654.0,485,7.2,437,5.9,48,18.8,29.8,8.6,5.9,5.7,31406.0,0.009775914550635036,2.883569096844396,79.05331882480957,14.689880304678999,1.3057671381936888,2.067464635473341,0.01062218215704491,2.6717557251908395,80.59796437659033,13.740458015267176,1.2722646310432568,1.717557251908397,86.85015290519877,13.149847094801222,26.387377584330796,23.77584330794342,2.6115342763873777
42,12001002102,921,27,729,140,9,1,0,0,15,763,16,613,117,4,1,0,0,12,473,421,52,51.6,49.6,52.1,50.4,51.0,2.19,2.67,3.2,12.1,79.3,2.25,20.7,1.93,55.0,53.1,3.4,41490.0,50667.0,21786.0,0.0,0.0,278,4.7,198,2.0,55,0.0,0.0,21.3,15.8,4.8,0.0,0.004898594831955858,2.9315960912052117,79.15309446254072,15.200868621064062,0.10857763300760044,2.6058631921824107,0.005155677471899024,2.0969855832241153,80.34076015727392,15.334207077326342,0.1310615989515072,2.0969855832241153,89.00634249471459,10.993657505285412,30.184581976112923,21.49837133550489,5.971769815418024
43,12001002201,4622,312,3588,542,12,88,0,13,67,3487,208,2795,380,9,72,0,3,20,1938,1783,155,39.6,47.3,39.1,52.7,40.1,2.59,3.04,2.6,7.1,80.4,2.63,19.6,2.43,67.4,62.5,7.4,54115.0,54635.0,23750.0,106667.0,87404.0,1243,8.0,923,0.0,224,30.8,3.2,13.2,5.4,1.5,84767.46175723718,0.024583393391205185,6.750324534833406,77.62873215058417,11.726525313717005,1.9039376893119864,1.99048031155344,0.02356205418677837,5.965012905075997,80.1548609119587,10.897619730427301,2.0648121594493833,0.9176942930886148,92.00206398348814,7.9979360165118685,26.893119861531805,19.969710082215492,4.846386845521419
44,12001002202,5452,330,4339,547,18,115,1,24,78,4269,237,3455,437,13,83,1,8,35,2361,2149,212,44.1,49.8,42.8,50.2,45.4,2.54,2.96,2.0,10.7,86.4,2.52,13.6,2.63,71.2,68.0,4.5,64980.0,72543.0,19462.0,165368.0,39712.0,1695,4.9,1281,0.0,347,23.9,18.1,10.7,0.5,2.3,0.0,0.028997979396116546,6.052824651504035,79.58547322083639,10.033015407190023,2.1093176815847396,2.219369038884813,0.02884611681197501,5.551651440618412,80.93230264698992,10.23658936519091,1.9442492386975874,1.3352073085031624,91.02075391783143,8.979246082168572,31.089508437270723,23.495964783565665,6.364636830520911
45,12001002204,9990,944,7315,663,17,857,3,21,170,7452,648,5630,469,12,609,1,6,77,4234,3962,272,37.8,46.5,37.0,53.5,38.5,2.52,3.02,3.4,6.3,73.1,2.61,26.9,2.27,64.6,60.7,5.6,68690.0,74375.0,41250.0,70302.0,48333.0,3109,5.5,2517,3.0,477,19.9,21.1,5.9,3.7,3.7,91517.08838395824,0.05313459540851143,9.44944944944945,73.22322322322321,6.636636636636636,8.578578578578579,2.112112112112112,0.05035400854599151,8.695652173913043,75.55018786902845,6.293612453032743,8.172302737520129,1.288244766505636,93.57581483230987,6.424185167690127,31.12112112112112,25.195195195195197,4.774774774774775
46,12001002205,9656,627,7729,363,8,730,2,27,170,7445,470,6074,273,7,531,2,9,79,4305,3954,351,41.5,48.0,40.6,52.0,42.5,2.44,2.9,3.7,15.5,82.5,2.49,17.5,2.22,64.2,62.3,2.5,81649.0,80849.0,81172.0,144250.0,55807.0,2749,3.1,2318,1.9,308,8.1,16.8,5.0,6.7,3.9,25550.0,0.051358123449908546,6.493371996685998,80.04349627174814,3.7593206296603148,7.56006628003314,2.143744821872411,0.050306708752671334,6.31296171927468,81.5849563465413,3.6668905305574215,7.132303559435862,1.3028878441907321,91.84668989547038,8.153310104529616,28.469345484672743,24.00579950289975,3.189726594863297
47,12001002207,3767,236,2884,200,7,346,4,10,80,2851,170,2229,145,6,258,4,7,32,1437,1380,57,42.6,49.4,41.8,50.6,43.6,2.73,3.04,1.9,3.7,92.5,2.71,7.5,2.88,66.2,64.0,3.2,86723.0,88697.0,57500.0,217375.0,94267.0,1100,1.6,993,1.1,65,10.8,0.0,0.0,2.3,3.8,0.0,0.02003583792831457,6.264932306875498,76.55959649588532,5.309264666843642,9.1850278736395,2.681178656756039,0.01926453010797394,5.962820063135742,78.1830936513504,5.085934759733427,9.049456331111891,1.7186951946685376,96.03340292275574,3.966597077244259,29.200955667640034,26.360499070878685,1.7255110167241836
48,12001002208,2599,176,2048,122,4,206,0,5,38,1955,118,1568,83,2,164,0,4,16,976,931,45,45.2,49.4,44.0,50.6,45.8,2.79,3.08,2.4,11.1,95.0,2.77,5.0,3.23,69.5,67.8,2.4,118846.0,115455.0,163438.0,0.0,109500.0,801,0.0,766,0.0,26,0.0,0.0,0.0,2.7,0.0,0.0,0.013823504851523644,6.771835321277414,78.79953828395537,4.694113120430935,7.926125432858792,1.8083878414774914,0.0132101565629916,6.035805626598465,80.20460358056266,4.245524296675192,8.388746803069054,1.1253196930946292,95.38934426229508,4.610655737704918,30.819545979222777,29.47287418237784,1.0003847633705272
49,12001002209,7619,524,5488,938,20,510,2,15,122,5689,330,4255,657,17,371,2,5,52,3101,2887,214,37.4,48.4,36.8,51.6,38.0,2.64,3.09,3.0,7.8,84.9,2.63,15.1,2.7,75.8,70.6,6.8,64872.0,71691.0,22344.0,104808.0,105750.0,1963,8.6,1527,3.2,395,30.1,7.8,7.2,15.9,7.4,62201.79224668091,0.04052377201375861,6.877542984643655,72.03045019031369,12.311326945793413,6.693791836198976,2.086888043050269,0.038441217742638985,5.8006679557039895,74.79346106521358,11.548602566356125,6.521357004746001,1.335911407980313,93.09900032247663,6.90099967752338,25.764536028350175,20.04200026250164,5.184407402546266
50,12001002210,4323,315,3144,731,7,43,2,4,77,3253,199,2461,519,7,32,2,0,33,1829,1641,188,37.5,47.7,36.4,52.3,39.0,2.63,3.07,1.8,8.9,82.6,2.56,17.4,2.98,73.5,69.2,5.8,48415.0,57944.0,24738.0,0.0,40469.0,1065,8.6,823,3.9,221,27.1,30.1,13.8,5.1,0.0,0.0,0.022993078673773266,7.286606523247745,72.72727272727273,16.909553550774923,0.9946796206338191,2.081887578070784,0.02198088966721825,6.117430064555795,75.65324316015986,15.954503535198278,0.9837073470642483,1.291115893021826,89.72115910333515,10.278840896664844,24.63566967383761,19.037705297247282,5.1121906083738144
51,12001002217,5553,646,2093,2443,22,125,0,20,204,3960,468,1767,1529,13,101,0,6,76,2837,2451,386,25.1,44.2,24.7,55.8,25.6,2.27,2.99,7.0,12.8,14.4,2.04,85.6,2.3,72.6,68.3,5.9,30640.0,31313.0,21563.0,37870.0,32134.0,1418,27.3,523,0.8,702,49.0,48.8,32.2,23.0,5.4,39464.0,0.029535176006352748,11.633351341617145,37.691338015487126,43.99423734918062,2.2510354763191067,4.430037817396002,0.026758168792555877,11.818181818181818,44.621212121212125,38.611111111111114,2.5505050505050506,2.398989898989899,86.3940782516743,13.605921748325697,25.535746443363948,9.418332432919142,12.641815235008103
52,12001002218,2148,180,767,1059,13,50,0,4,75,1504,127,653,645,8,40,0,1,30,1114,895,219,26.9,46.6,25.8,53.4,27.9,2.4,3.13,6.6,21.2,31.3,2.15,68.7,2.51,69.6,67.5,3.0,35216.0,43220.0,32396.0,120268.0,23051.0,609,23.2,250,17.6,269,25.7,18.0,14.4,5.5,4.9,0.0,0.011424735829577832,8.379888268156424,35.70763500931099,49.30167597765363,2.3277467411545625,4.283054003724395,0.010162698450506071,8.444148936170212,43.41755319148936,42.88563829787234,2.6595744680851063,2.5930851063829787,80.3411131059246,19.658886894075405,28.35195530726257,11.638733705772813,12.523277467411544
53,12001002219,5521,628,2961,1286,9,475,11,13,138,4346,455,2576,865,9,342,10,2,87,3015,2494,521,29.7,46.5,29.5,53.5,30.0,2.17,2.83,7.4,18.1,31.3,2.1,68.7,2.19,69.5,65.2,6.1,32865.0,34855.0,24960.0,29500.0,26118.0,1169,11.1,750,4.3,360,27.2,5.8,16.6,21.2,15.9,40052.41756632825,0.0293649751001393,11.374750950914688,53.63158848034776,23.292881724325305,8.603513856185474,3.0972649882267707,0.02936641453849693,10.469397146801656,59.272894615738615,19.9033594109526,7.86930510814542,2.4850437183617116,82.71973466003317,17.28026533996683,21.1737004165912,13.584495562398116,6.520557869951096
54,12001002220,2136,168,1251,623,6,34,0,3,51,1623,105,1036,424,5,31,0,0,22,967,867,100,40.0,47.8,39.9,52.2,40.1,2.46,2.98,5.4,11.4,73.1,2.33,26.9,2.8,52.6,51.0,3.1,32935.0,32492.0,34402.0,0.0,0.0,548,12.8,307,0.0,198,35.4,63.2,11.6,22.7,8.6,0.0,0.01136091048974779,7.865168539325842,58.56741573033708,29.166666666666668,1.5917602996254683,2.8089887640449436,0.010966794936949038,6.469500924214418,63.83240911891559,26.124460874922985,1.9100431300061615,1.6635859519408502,89.65873836608066,10.341261633919338,25.65543071161049,14.372659176029961,9.269662921348315
55,12001110800,2030,124,1720,114,2,39,0,3,28,1844,103,1587,100,2,32,0,2,18,982,907,75,51.3,48.2,46.9,51.8,55.3,2.09,2.5,3.1,6.2,45.3,2.24,54.7,1.97,46.5,44.5,2.7,61080.0,61420.0,0.0,0.0,22150.0,431,17.4,403,13.9,19,100.0,39.7,27.4,29.0,9.6,163021.0,0.010797119987915736,6.108374384236454,84.72906403940887,5.615763546798029,1.921182266009852,1.625615763546798,0.012460116983200261,5.585683297180044,86.06290672451193,5.42299349240781,1.735357917570499,1.193058568329718,92.36252545824847,7.637474541751528,21.231527093596057,19.852216748768473,0.935960591133005
56,12003040101,6684,159,5885,426,20,68,0,2,124,4832,108,4295,299,18,51,0,0,61,2537,2311,226,33.7,49.6,32.9,50.4,34.4,2.78,3.18,3.0,10.7,74.4,2.77,25.6,2.79,62.3,57.5,7.7,53056.0,52813.0,73922.0,0.0,0.0,1700,6.2,1262,0.0,285,36.8,2.4,11.3,0.0,0.0,22143.0,0.03555071428533437,2.378815080789946,88.0460801915021,6.373429084380611,1.0173548773189707,2.184320766008378,0.032650371617583336,2.2350993377483444,88.88658940397352,6.187913907284768,1.0554635761589404,1.634933774834437,91.09184075679937,8.90815924320063,25.433871932974267,18.880909634949134,4.26391382405745
57,12003040102,7531,182,6229,997,17,22,3,4,77,5648,130,4754,684,12,16,2,3,47,2674,2474,200,39.0,48.7,38.1,51.3,39.8,2.77,3.18,2.2,6.2,74.9,2.76,25.1,2.79,49.8,46.2,7.2,43942.0,49670.0,26938.0,0.0,0.0,1977,14.2,1604,6.9,343,42.6,39.5,23.8,16.3,5.8,27167.0,0.040055719521671626,2.4166777320408976,82.71145930155357,13.238613729916345,0.29212587969725134,1.3411233567919267,0.03816417609604939,2.301699716713881,84.171388101983,12.110481586402265,0.28328611898017,1.13314447592068,92.5205684367988,7.479431563201197,26.251493825521177,21.298632319745053,4.554508033461692
58,12003040201,7519,103,5417,1862,22,24,2,4,85,5715,75,3972,1576,20,19,2,1,50,2453,2129,324,35.3,59.9,35.1,40.1,35.7,2.88,3.28,1.4,14.0,81.0,2.87,19.0,2.92,48.5,43.0,9.5,43913.0,44330.0,20655.0,0.0,0.0,1478,14.5,1209,9.5,195,50.8,30.4,12.9,5.1,0.0,0.0,0.039991894181841584,1.36986301369863,72.04415480782019,24.763931373852905,0.3191913818326905,1.5028594227955845,0.03861690268925678,1.3123359580052494,69.501312335958,27.57655293088364,0.3324584426946631,1.2773403324584427,86.7916836526702,13.208316347329802,19.65686926452986,16.079265859821785,2.59342997739061
59,12003040202,5381,76,4822,366,13,15,0,3,86,3873,43,3511,254,11,10,0,2,42,2023,1858,165,36.2,49.8,35.6,50.2,36.8,2.9,3.22,1.5,7.4,81.5,2.91,18.5,2.85,67.9,64.7,4.7,55250.0,57000.0,6750.0,0.0,80536.0,1332,8.9,1155,6.5,148,23.0,34.5,8.4,4.9,0.0,0.0,0.028620346135455457,1.4123768816205167,89.61159635755436,6.801709719383014,0.27875859505668094,1.8955584463854303,0.026170299932719424,1.110250451846114,90.65324038213272,6.558223599277047,0.2581977794990963,1.4200877872450297,91.84379634206624,8.156203657933762,24.753763241033266,21.464411819364432,2.750418137892585
60,12005000201,4238,119,3952,24,54,19,4,5,61,3087,74,2905,17,35,19,3,1,33,1819,1513,306,37.5,50.5,37.8,49.5,37.3,2.8,3.15,3.8,11.4,84.3,2.79,15.7,2.84,64.7,61.1,4.7,44388.0,44069.0,0.0,0.0,0.0,1036,13.8,916,9.9,111,38.7,31.3,9.2,16.0,0.0,50936.414488159426,0.022540982516643788,2.807928268050967,93.25153374233128,0.5663048607833885,0.4483246814535158,2.92590844738084,0.02085920885419697,2.397149335924846,94.10430839002267,0.550696469063816,0.6154842889536767,2.3323615160349855,83.17757009345794,16.822429906542055,24.4454931571496,21.613968853232656,2.6191599811231714
61,12005000202,5329,134,4993,27,53,31,10,8,73,4191,84,3974,17,37,22,9,3,45,2552,2098,454,43.4,51.0,42.8,49.0,43.9,2.54,2.92,3.9,10.8,80.5,2.52,19.5,2.61,67.6,57.3,14.2,43409.0,43125.0,0.0,0.0,0.0,1343,9.1,934,4.7,321,24.3,15.6,6.5,17.6,9.6,0.0,0.028343769662858596,2.514543066241321,93.6948770876337,0.5066616626008632,0.5817226496528429,2.7021955338712704,0.028319061972121636,2.0042949176807445,94.82223812932475,0.4056311142925316,0.5249343832020997,2.2429014554998807,82.21003134796238,17.78996865203762,25.201726402702196,17.52674047663727,6.023644210921374
62,12005000300,8552,276,7491,510,72,48,2,5,148,6736,190,5883,469,58,43,2,2,89,3458,2868,590,39.5,56.1,39.0,43.9,40.3,2.64,3.04,4.0,14.0,84.9,2.61,15.1,2.8,67.0,59.6,10.4,41042.0,41765.0,0.0,0.0,30809.0,1838,10.3,1468,6.5,172,39.5,25.9,11.6,10.8,6.7,30515.0,0.04548619218554452,3.2273152478952296,87.59354536950421,5.963517305893358,0.5612722170252572,2.654349859681946,0.045515915400670806,2.820665083135392,87.33669833729216,6.962589073634204,0.6383610451306413,2.2416864608076006,82.93811451706189,17.061885482938113,21.492048643592142,17.16557530402245,2.0112254443405053
63,12005000400,7960,151,7416,86,69,53,5,4,176,6125,95,5758,55,59,47,3,2,106,3397,3041,356,41.5,50.1,41.2,49.9,41.9,2.62,2.93,1.9,9.4,83.6,2.6,16.4,2.7,61.7,56.2,7.8,50257.0,50942.0,0.0,0.0,27604.0,2360,9.2,1828,4.5,338,39.9,23.6,5.7,7.6,9.5,29717.68676705645,0.04233747542059569,1.8969849246231156,93.16582914572864,1.0804020100502512,0.6658291457286432,3.1909547738693465,0.04138731915515271,1.5510204081632653,94.00816326530612,0.8979591836734694,0.7673469387755102,2.7755102040816326,89.52016485133942,10.479835148660582,29.64824120603015,22.964824120603016,4.2462311557788945
64,12005000500,6182,307,4932,593,47,95,10,8,190,4926,226,3974,495,36,80,7,4,104,2292,2026,266,35.6,56.1,34.8,43.9,36.7,2.55,2.98,4.8,12.6,70.8,2.64,29.2,2.33,60.8,50.1,10.6,60513.0,54958.0,66563.0,0.0,42321.0,1403,4.3,1249,0.7,110,17.3,6.4,7.4,2.5,1.9,21420.0,0.032880687569110875,4.966030410870268,79.78000647039792,9.592364930443223,1.5367195082497573,4.124878680038822,0.03328554027073996,4.587900933820544,80.6739748274462,10.04872107186358,1.6240357287860334,3.065367438083638,88.39441535776615,11.605584642233858,22.694920737625367,20.20381753477839,1.7793594306049825
65,12005000600,1075,28,984,19,4,8,0,0,32,953,24,881,14,4,5,0,0,25,1854,564,1290,55.0,48.5,53.2,51.5,56.4,1.91,2.43,20.7,55.6,67.4,1.87,32.6,1.98,55.7,47.9,6.0,44856.0,44952.0,29688.0,0.0,0.0,325,10.2,264,3.4,46,52.2,0.0,17.2,6.5,4.0,0.0,0.005717686693108087,2.604651162790698,91.53488372093024,1.7674418604651163,0.7441860465116279,3.3488372093023258,0.00643952900487519,2.5183630640083945,92.44491080797481,1.4690451206715633,0.5246589716684155,3.04302203567681,30.42071197411003,69.57928802588997,30.23255813953488,24.558139534883722,4.279069767441861
